0,1,0,9,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,19,0,2,0,25,3,45,0,5,2,0,0,2,7,0,0,3,35,1,0,0,1,0,0,0,3,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,25,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,12,12,7,0,1,1,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,15,8,28,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,32,0,0,0,0,0,16,0,31,25,0,0,13,9,0,0,1,14,0,41,0,4,0,0,0,34,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,1,0,5,38,18,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,11,0,0,1,0,2,3,0,1,0,1,0,19,3,2,0,24,3,46,2,13,0,3,0,35,4,5,0,1,1,0,0,0,0,0,0,1,2,0,4,6,50,0,1,0,7,5,13,12,14,0,1,13,39,0,2,1,0,2,0,0,2,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,18,8,4,0,9,0,1,0,1,0,4,0,0,9,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,3,1,7,20,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,13,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,36,0,21,0,0,1,6,0,3,0,0,1,0,0,2,0,1,1,2,0,0,1,0,5,0,0,0,15,2,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,2,0,0,12,0,0,42,6,2,1,1,1,0,1,2,35,1,13,12,4,0,0,0,0,8,0,5,0,0,0,3,0,2,1,0,3,0,1,0,0,0,0,0,1,1,0,1,11,0,1,2,0,1,8,0,0,3,1,11,9,17,1,27,0,0,0,0,0,1,0,14,15,5,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,1,0,4,3,0,2,0,0,0,2,4,13,0,0,2,12,1,29,0,0,2,1,4,3,0,0,4,1,0,0,0,0,0,3,7,21,3,0,8
0,1,0,0,0,0,1,2,4,0,0,0,1,0,0,0,2,0,2,5,1,13,5,1,0,1,1,8,2,0,0,0,2,0,0,0,0,0,0,8,7,0,5,0,6,3,3,0,5,4,2,15,18,0,1,0,1,3,5,1,1,0,0,6,1,0,2,1,1,1,0,0,0,0,0,12,5,0,1,3,6,4,3,1,1,2,2,11,7,1,5,1,0,11,12,0,1,2,2,24,6,1,3,0,4,1,1,1,0,3,3,3,0,1,4,8,16,4,1,2,3,8,14,2,4,3,2,15,17,4,2,3,1,7,4,9,4,5,1,5,9,0,0,0,0,1,0,1,0,1,0,4,7,0,1,2,2,1,1,0,0,3,0,14,15,10,5,10,0,4,0,6,1,3,0,2,6,0,0,1,1,2,0,3,0,0,4,0,5,0,0,0,5,3,5,1,6,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,4,8,0,0,0,0,2,1,0,0,1,2,3,2,3,1,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,6,0,0,3,2,4,2,3,0,3,9,8,22,10,1,2,2,1,5,6,1,0,0,0,7,4,0,1,0,2,0,3,0,0,0,0,3,2,0,2,1,4,15,8,4,1,2,0,29,7,0,7,2,1,28,20,0,0,0,0,18,4,1,3,0,0,2,4,0,0,11,4,0,0,2,1,2,23,0,0,1,1,16,22,0,1,2,2,6,25,1,0,6,0,9,6,7,4,2,0,0,13,0,0,0,0,0,0,0,0,1,0,5,12,0,0,1,0,2,3,2,1,0,2,14,13,3,0,6,0,6,1,3,1,3,0,1,5,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,3,5,5,4,5,2,0,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,7,0,0,17,0,0,0,0,0,10,0,2,2,1,0,0,0,0,0,21,5,1,0,0,2,0,0,0,0,0,1,7,28,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,5,1,6,1,20,2,67,0,1,2,0,0,0,0,0,0,0,0,1,14,1,16,0,0,0,3,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,28,0,0,1,0,0,1,0,0,1,0,1,2,0,0,3,0,0,0,0,0,3,0,7,3,0,0,11,0,0,1,0,0,2,0,26,48,0,0,6,0,0,0,1,2,0,13,0,16,0,4,0,25,0,1,1,61,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
0,2,1,2,0,2,0,4,3,0,1,3,0,1,0,0,0,4,0,2,2,0,2,5,10,1,5,3,3,3,1,8,6,0,0,3,3,0,0,4,17,0,5,1,8,1,6,0,7,0,2,1,21,0,1,0,1,0,5,0,4,2,1,3,16,0,2,5,4,1,1,0,1,0,0,2,5,3,1,3,0,0,0,5,0,1,0,1,3,1,0,4,0,0,2,1,7,3,3,11,17,5,0,10,1,0,0,2,0,1,0,0,0,1,5,4,5,1,3,2,0,0,0,1,3,2,0,2,0,0,0,0,1,2,1,1,4,1,1,6,2,0,2,0,1,8,4,3,0,11,0,5,2,0,4,3,1,7,3,3,0,6,1,12,3,2,0,5,4,6,10,4,11,18,0,14,10,0,0,3,2,0,0,0,3,1,13,4,13,5,12,0,3,0,1,1,20,0,0,0,0,0,1,0,1,0,0,1,2,0,2,3,2,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,21,4,8,0,5,1,13,6,4,0,1,0,0,0,0,0,0,0,7,12,0,2,3,5,3,0,3,8,1,3,4,21,1,0,2,1,2,0,1,0,0,0,0,0,0,0,7,4,3,0,1,0,1,0,32,8,0,0,4,0,2,0,2,0,4,2,7,1,2,1,0,0,7,4,0,0,3,0,21,1,1,0,7,4,0,0,2,0,0,0,1,4,1,6,3,10,0,0,5,3,0,2,0,1,5,4,11,5,5,0,20,0,0,3,1,2,3,1,10,29,1,0,5,0,0,0,0,0,0,0,3,2,1,0,5,0,3,0,0,0,3,0,7,4,6,1,17,0,3,2,0,1,5,0,5,6,0,0,2,0,0,0,0,4,0,11,2,21,0,0,0,30,0,9,1,3,2,0,0,0,4,0,0,0,0,0,0,1,0,3,4,2,0,1,1
4,0,0,14,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,0,29,2,2,0,20,0,14,0,0,1,1,0,1,0,0,1,2,3,0,1,1,1,0,0,0,13,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,0,0,29,27,1,1,0,0,0,0,0,19,0,7,2,4,0,1,0,0,4,0,0,3,0,0,5,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,4,1,4,0,20,0,0,0,0,0,0,1,11,23,0,0,37,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,1,0,1,0,0,0,17,1,0,0,0,1,0,4,0,15,0,0,0,41,1,23,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,8,46,1,0,7
0,0,0,0,1,0,0,2,2,2,8,0,0,0,1,0,0,0,3,0,0,0,1,0,1,2,2,2,9,0,1,1,1,0,1,1,0,0,0,2,7,0,5,5,5,6,18,1,3,4,1,5,16,0,4,0,7,1,5,0,7,5,10,12,33,4,3,1,2,0,4,0,0,0,0,1,5,0,1,12,9,5,20,3,0,2,0,2,2,1,1,2,3,0,3,1,0,6,4,5,7,1,0,2,0,1,0,1,0,7,1,0,0,2,2,1,3,0,7,1,0,14,2,0,2,0,0,1,0,0,0,0,0,5,1,0,5,0,1,0,1,0,0,0,0,7,0,0,0,2,0,18,10,4,16,5,1,30,2,0,0,3,2,11,8,0,0,1,1,34,19,3,11,1,0,2,3,1,0,0,1,0,0,1,3,1,1,2,1,0,2,0,2,0,0,3,3,0,0,0,0,0,2,0,0,1,0,0,4,0,1,0,1,0,0,0
0,12,4,0,1,13,0,1,0,6,0,25,0,6,4,1,1,27,0,1,0,1,0,2,0,5,4,0,0,3,1,2,0,8,2,13,2,0,0,2,3,0,1,0,0,0,3,0,0,0,0,0,1,0,6,0,0,4,2,0,4,0,0,2,1,0,12,0,0,4,23,0,0,0,0,0,0,0,3,0,0,4,2,7,0,4,0,3,0,3,2,0,0,3,0,0,2,0,0,1,1,0,5,2,0,15,14,6,8,4,13,0,2,1,1,1,1,0,1,1,0,1,4,0,0,3,0,1,4,0,2,3,1,1,6,1,0,0,1,0,3,0,1,2,2,16,16,0,1,12,0,2,0,0,0,6,0,5,2,0,0,9,0,3,2,0,0,2,1,1,3,0,0,4,1,0,0,1,2,3,18,0,6,2,5,0,2,0,0,2,1,0,0,0,0,1,2,0,20,0,2,2,5,0,40,1,3,3,7,0,10,1,0,1,12,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,3,0,2,6,12,2,5,2,3,11,24,5,12,0,1,0,0,6,5,0,0,0,1,7,6,1,0,0,2,1,2,0,0,0,0,4,2,0,2,17,23,10,9,2,1,39,37,14,14,0,0,0,2,10,9,0,0,0,0,16,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9,0,1,0,0,3,28,0,0,0,0,4,14,3,6,2,1,5,9,5,2,2,0,2,11,1,0,0,0,0,1,0,0,0,1,4,4,0,0,1,1,5,4,1,0,0,1,7,12,9,2,12,0,5,1,12,4,5,0,3,4,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,5,11,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,2,0,4,0,1,0,0,0,1,0,1,0,1,0,2,1,7,5,3,0,4,0,6,1,10,2,6,0,2,3,0,0,1,6,0,2,8,16,0,5,2,8,1,4,0,4,0,5,5,30,1,0,0,0,0,1,0,1,2,2,9,5,2,1,0,0,0,0,1,0,0,0,9,3,1,0,5,1,0,0,0,0,0,0,3,1,1,0,4,0,1,3,3,1,3,2,38,14,4,0,3,3,0,0,0,0,0,1,0,1,0,19,0,22,0,10,0,3,2,0,2,15,0,1,3,4,0,1,0,1,1,0,0,4,1,3,7,4,1,2,0,0,1,0,1,1,1,0,12,7,0,0,1,0,3,0,0,0,2,0,37,13,5,1,10,0,8,0,9,2,9,1,10,10,0,0,1,0,1,1,0,4,0,8,0,7,0,7,0,6,0,0,0,16,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
0,0,0,10,1,5,0,0,0,3,0,3,0,0,0,5,0,1,0,0,0,18,0,43,0,0,0,24,1,14,0,0,0,1,0,9,4,0,2,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,4,2,47,19,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,7,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,7,10,62,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,26,0,0,0,0,0,1,0,3,0,0,0,12,6,2,2,3,13,0,11,1,1,0,0,0,81,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,25,0,0,1
0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,13,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,3,1,1,0,3,1,4,17,10,2,0,2,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,3,1,1,2,0,1,0,1,22,6,0,2,8,4,53,13,9,0,1,0,29,2,1,0,1,1,2,0,0,0,3,0,0,0,0,1,3,24,0,1,0,7,6,21,34,12,1,0,13,57,11,2,5,0,5,7,3,0,5,1,1,15,1,1,1,0,0,0,0,0,0,0,1,4,0,1,0,1,0,2,4,1,0,1,6,16,9,2,4,0,0,0,1,0,1,1,1,6,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,4,0,2,12,4,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,3,2,7,3,2,0,1,1,0,0,0,0,1,0,6,15,0,9,2,15,0,22,0,1,1,5,8,50,0,0,0,0,0,0,0,2,2,3,8,32,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,6,0,5,0,0,0,0,2,3,1,0,2,0,2,8,0,0,10,10,19,22,1,0,0,0,0,1,2,0,1,0,0,0,0,7,12,16,0,6,0,0,3,0,0,2,0,0,1,1,0,0,0,0,5,2,0,0,3,0,2,2,0,0,0,0,1,0,0,0,2,2,26,27,0,4,0,0,15,1,2,1,2,1,37,3,0,0,2,1,39,4,8,2,6,1,8,2,0,1,0,0,0,0,0,1,0,2,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
20,0,1,34,21,25,0,0,0,0,0,0,7,1,2,4,2,5,0,0,0,4,0,33,2,0,0,16,1,13,0,0,0,1,0,32,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,7,3,9,6,0,0,0,0,0,1,2,0,1,0,1,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,19,3,23,2,1,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,1,0,1,2,0,0,12,45,0,12,0,1,1,4,0,2,0,0,0,43,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,40,2,20,0,0,5
0,0,0,3,2,8,0,0,1,0,0,2,0,1,0,1,0,0,0,1,1,10,0,48,0,0,0,16,0,19,0,0,3,1,0,16,2,0,0,9,7,2,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,38,7,8,0,0,0,2,0,0,0,0,1,1,0,4,0,0,2,1,0,1,0,2,0,11,2,5,0,2,0,1,0,3,0,0,0,0,0,0,8,0,1,0,0,0,8,0,0,0,2,0,0,3,2,0,0,7,0,0,0,0,0,0,26,6,36,0,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,5,3,1,0,18,0,0,0,0,0,2,0,5,11,1,0,9,10,3,0,10,19,2,12,0,3,0,0,0,48,1,5,1,10,1,0,0,1,0,0,2,0,0,4,0,0,0,18,2,16,0,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,8,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,12,2,0,4,4,12,3,10,0,2,9,3,40,21,0,0,1,2,2,3,0,0,4,0,25,2,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,11,3,10,0,0,3,1,4,2,0,2,10,4,21,11,2,0,3,0,22,3,1,0,1,0,0,0,0,0,1,0,0,0,2,5,17,35,2,9,0,1,18,6,1,5,1,0,28,13,3,3,1,0,13,1,3,3,0,0,2,2,0,0,1,0,1,0,0,0,0,0,7,10,0,4,0,0,0,0,1,1,0,0,26,12,14,2,1,0,1,1,4,2,2,0,4,0,0,0,2,0,0,0,0,0,0,2,1,6,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
0,0,2,0,1,0,0,0,2,0,1,0,2,1,4,3,0,0,0,1,2,3,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,3,7,10,0,1,1,1,9,11,1,0,0,1,11,13,0,0,0,2,17,11,2,0,0,0,1,0,0,2,0,2,3,3,0,1,1,1,8,14,0,3,2,3,12,10,0,1,1,1,16,12,0,2,0,2,18,6,1,0,1,1,2,3,0,0,1,1,0,0,0,5,9,5,4,2,0,2,11,15,5,5,4,1,9,24,8,3,8,1,15,12,4,1,2,1,3,3,3,1,2,0,2,5,0,0,0,0,10,12,3,5,1,1,8,6,1,1,2,0,14,14,9,5,3,2,13,2,2,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,2,1,1,2,0,0,0,0,6,1,1,2,0,0,3,0,0,0,0,0,1,1,0
0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,2,2,1,0,0,1,0,5,3,1,0,2,1,0,0,0,0,0,0,3,3,0,1,1,9,0,7,0,6,2,4,14,39,2,0,0,0,1,0,0,0,0,0,6,10,0,0,0,2,0,0,0,2,1,0,2,6,1,0,1,3,0,4,0,0,0,0,5,16,0,1,4,0,8,8,2,3,2,1,40,26,2,0,2,1,0,0,0,0,0,0,2,0,0,2,11,35,0,5,0,2,3,9,2,10,0,1,10,12,1,2,1,0,4,2,5,0,1,0,4,8,0,0,0,0,2,0,1,0,2,0,3,9,0,0,1,1,3,2,2,0,1,0,34,12,15,1,9,2,6,6,15,2,10,0,7,6,1,0,0,0,0,0,0,0,0,3,1,10,1,0,0,3,0,6,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,3,0,0,0,3,0,0,0,3,0,2,1,0,0,4,0,2,2,0,0,0,0,0,0,5,5,0,0,0,0,1,7,0,0,2,0,19,16,0,0,0,4,3,3,0,5,5,7,17,21,3,0,0,0,0,1,0,0,0,0,1,0,0,2,0,4,3,13,0,1,1,0,4,8,0,4,5,8,7,4,11,4,6,8,15,5,14,1,0,1,0,0,0,0,3,1,0,0,1,4,2,13,1,13,0,0,6,10,2,4,1,0,7,5,0,0,0,0,5,0,0,0,2,0,3,16,0,0,1,0,4,2,0,0,3,2,6,15,2,7,0,0,13,5,0,0,1,0,18,6,2,0,6,0,14,2,0,0,11,1,16,15,1,0,1,0,0,0,0,2,0,2,0,3,1,15,0,0,0,0,11,24,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
